Date,VIX,GSPC,DJI,MERV,BVSP,GSPTSE,MXX,AORD,SSEC,HSI,BSESN,JKSE,KLSE,N225,NZ50,STI,KS11,TWII,ATX,FCHI,GDAXI,OSEAX,OMXSPI,SSMI,FTSE,GD.AT,TA100,DJT,DJU,DJA,NYA,IXIC,NDX,NBI,OEX,MID,SML,XAX,NWX,XMI,PSE,RUI,RUT,RUA,DWC,TYX,TNX,FVX,IRX,XAU,BFX
2015-11-27,15.12,2090.110107,17813.39063,,45873,13368.2002,44247.98047,5251.399902,3436.302979,22068.32031,26128.19922,4560.560059,1682.589966,19883.93945,6101.02002,2859.120117,2028.98999,8398.376363,2473.98999,4930.140137,11293.75977,665.840027,520.960022,9003,6375.200195,649.79,,8215.419922,563.02002,6178.759766,10450.53027,5127.52002,4680.470215,3565.73999,931.530029,1468.97998,709.5,2263.169922,392.630005,1822.359985,1980.109985,1160.150024,1202.380005,1239.300049,,3.001,2.225,1.653,0.16,44.919998,3752.790039
2015-11-30,16.129999,2080.409912,17719.91992,12972.13965,45120,13469.79981,43418.55078,5218.200195,3445.405029,21996.41992,26145.66992,4446.458008,1672.160034,19747.4707,6100.149902,2855.939941,1991.969971,8320.586546,2488.620117,4957.600098,11382.23047,669.659973,526.599976,8993.099609,6356.100098,634.82,1345.369995,8101.450195,563.130005,6139.089844,10409.58984,5108.669922,4664.509766,3498.120117,926.440002,1461.810059,706.75,2254.290039,392.970001,1813.75,1974.030029,1154.660034,1198.109985,1233.560059,,2.99,2.218,1.654,0.17,46.150002,3760.889893
2015-12-01,14.67,2102.629883,17888.34961,12826.12988,45047,13636.09961,43984.89844,5312.600098,3456.309082,22381.34961,26169.41016,4557.667969,1682.369995,20012.40039,6150.680176,2870.26001,2023.930054,8463.275591,2501.600098,4914.529785,11261.24023,672.530029,526.219971,8993.200195,6395.700195,639.33,1356.530029,8204.269531,567.299988,6201.029785,10519.58984,5156.310059,4716.160156,3516.939941,936.690002,1473.140015,711.359985,2270.580078,396.440002,1833.119995,1993.75,1166.650024,1204.160034,1245.849976,,2.918,2.155,1.596,0.203,47.689999,3744.100098
2015-12-02,15.91,2079.51001,17729.67969,12706.04004,44915,13463.79981,43417.05078,5304.700195,3536.905029,22479.68945,26117.84961,4545.862793,1676.77002,19938.13086,6143.310059,2883.639893,2009.290039,8457.376194,2488.199951,4905.759766,11190.01953,673.599976,528.369995,9016.599609,6420.899902,626.18,1358.859985,8030.430176,556.099976,6114.120117,10389.2002,5123.220215,4686.220215,3489.219971,927.02002,1456.089966,704.539978,2237.48999,396.23999,1813.699951,1976.699951,1153.910034,1191.689941,1232.300049,,2.907,2.178,1.635,0.2,46.540001,3732.939941
2015-12-03,18.110001,2049.620117,17477.66992,12919.55957,46393,13324.7002,43027.30078,5276.700195,3584.823975,22417.00977,25886.61914,4537.381836,1673.920044,19939.90039,6125.669922,2883.889893,1994.069946,8456.035377,2453.959961,4730.209961,10789.24023,664.429993,519.169983,8852.099609,6275,617.39,1347.969971,7885.819824,551.929993,6026.839844,10257.37988,5037.529785,4606.759766,3371.050049,914.070007,1431.73999,693.25,2218.01001,388.75,1796.069946,1943.849976,1137.180054,1170.569946,1214.130005,,3.075,2.33,1.743,0.198,47.169998,3647.709961
2015-12-04,14.81,2091.689941,17847.63086,13070.62988,45361,13358.79981,42994.23047,5201.5,3524.991943,22235.89063,25638.10938,4508.452148,1667.869995,19504.48047,6094.819824,2879.050049,1974.400024,8398.575581,2448.52002,4714.790039,10752.09961,653.880005,514.02002,8802.900391,6238.299805,607.56,,7954.830078,561.200012,6129.410156,10408.86035,5142.27002,4716.120117,3470.639893,933.77002,1449.079956,700.330017,2221.72998,396.549988,1831.680054,1981.22998,1159.27002,1183.400024,1236.900024,,3.01,2.275,1.712,0.205,49.950001,3641.280029
2015-12-07,15.84,2077.070068,17730.50977,,45223,13042.79981,42655.23828,5205.899902,3536.927002,22203.2207,25530.10938,4521.39209,1672,19698.15039,6064.430176,2900.919922,1963.670044,8454.245343,2430.350098,4756.410156,10886.08984,654.309998,517.380005,8825.299805,6223.5,608.85,1341.060059,7884.779785,562.900024,6094.240234,10304.54004,5101.810059,4693.620117,3395.580078,927.76001,1434.439941,690.099976,2193.01001,393.040009,1822.130005,1963.890015,1150.430054,1164.300049,1226.660034,,2.951,2.225,1.674,0.235,47.299999,3667.120117
2015-12-08,17.6,2063.590088,17568,,44443,12922.5,42236.73828,5158,3470.070068,21905.13086,25310.33008,4464.182129,1669.23999,19492.59961,6035,2876.030029,1949.040039,8343.83648,,4681.859863,10673.59961,644.960022,505.290009,8701.200195,6135.200195,581.9,1332.040039,7663.240234,562.26001,6013.810059,10198.37012,5098.240234,4694.77002,3458.629883,921.179993,1424.25,685.690002,2177.030029,391.059998,1802.040039,1963.22998,1143.050049,1159.400024,1218.98999,,2.975,2.238,1.678,0.268,46.470001,3616.97998
2015-12-09,19.610001,2047.619995,17492.30078,13302.88965,46108,12937.59961,42398.05859,5129.899902,3472.438965,21803.75977,25036.05078,,1659.359985,19301.07031,6053.549805,2861.189941,1948.23999,8229.596572,2373.399902,4637.450195,10592.49023,650.309998,501.48999,8625,6126.700195,559.79,1329.380005,7627.910156,561.650024,5990.399902,10162.37012,5022.870117,4622.140137,3402.669922,914.380005,1407.839966,677.650024,2169.830078,385.73999,1812.339966,1940.829956,1133.959961,1145.869995,1208.959961,,2.959,2.208,1.633,0.245,47.209999,3585.389893
2015-12-10,19.34,2052.22998,17574.75,13106.53027,45631,13016.59961,42447.76953,5087.5,3455.495117,21704.60938,25252.32031,4466.209961,1648.650024,19046.55078,6040.560059,2848.459961,1952.069946,8216.146415,2387.75,4635.060059,10598.92969,642.619995,498.890015,8632.599609,6088.100098,576.51,1319.040039,7671.470215,552.559998,6000.859863,10172.04004,5045.169922,4643.049805,3444.98999,916.840027,1411.369995,679.150024,2158.449951,379.359985,1820.130005,1946.420044,1136.709961,1149.02002,1211.910034,,2.975,2.239,1.681,0.23,47.369999,3577.97998
2015-12-11,24.389999,2012.369995,17265.21094,12779.23047,45263,12790,42000.62891,5078.600098,3434.581055,21464.05078,25044.42969,4393.521973,1640.140015,19230.48047,6069.939941,2834.629883,1948.619995,8115.866917,2339.860107,4549.560059,10340.05957,632.929993,488.179993,8502.099609,5952.799805,578.3,,7524.640137,551.130005,5906.390137,9976.650391,4933.470215,4537.560059,3347.600098,898.48999,1389.160034,666.080017,2105.01001,373.869995,1786.709961,1909.920044,1114.630005,1123.609985,1188.119995,,2.879,2.139,1.571,0.213,47.41,3538.540039
2015-12-14,22.73,2021.939941,17368.5,12337.32031,44747,12695.5,41901.96094,4981.899902,3520.667969,21309.84961,25150.34961,4374.190918,1629.959961,18883.41992,6035.25,2815.040039,1927.819946,8040.137153,2292.320068,4473.069824,10139.33984,622.719971,483.559998,8375.299805,5874.100098,590.26,1288.869995,7489.640137,553.880005,5923.629883,9986.759766,4952.22998,4570.160156,3355.899902,904.429993,1381.910034,662.210022,2109.860107,370.619995,1795.119995,1910.969971,1118.630005,1115.859985,1191.439941,,2.962,2.225,1.651,0.198,44.57,3492.899902
2015-12-15,20.950001,2043.410034,17524.91016,12307.12988,44872,12919.59961,42905.19922,4963.899902,3510.354004,21274.36914,25320.43945,4409.171875,1622.839966,18565.90039,6040.549805,2815.52002,1932.969971,8073.327,2352.429932,4614.399902,10450.37988,640.809998,494.859985,8581.599609,6017.799805,583.18,1301.900024,7551.25,558.869995,5975.72998,10110.94043,4995.359863,4597.330078,3450.919922,914.090027,1396.449951,671.409973,2124.439941,375.23999,1810.060059,1940.27002,1130.709961,1131.550049,1204.599976,,2.993,2.268,1.694,0.25,44.68,3582.179932
2015-12-16,17.860001,2073.070068,17749.08984,12036.12988,45016,13166.09961,43429.71875,5078.700195,3516.187012,21701.21094,25494.36914,4483.453125,1634.130005,19049.91016,6070.939941,2840.919922,1969.400024,8184.63674,2388.899902,4624.669922,10469.25977,643.539978,495.850006,8604.099609,6061.200195,601.2,1295.640015,7687,574.109985,6073.950195,10267.83008,5071.129883,4664.560059,3530.620117,927.77002,1411.180054,680.950012,2153.050049,378.600006,1829.849976,1965.839966,1147.109985,1148.969971,1222.150024,,3.003,2.287,1.737,0.235,46.700001,3615.449951
2015-12-17,18.940001,2041.890015,17495.83984,11938.33008,45261,13009.90039,43503.51953,5150.600098,3579.999023,21872.06055,25803.7793,4555.963867,1656.52002,19353.56055,6088.330078,2861.179932,1977.959961,8319.646119,2366.189941,4677.540039,10738.12012,638.690002,500.119995,8656.299805,6102.5,622.23,1312.079956,7533.379883,574.789978,5992.509766,10112.62988,5002.549805,4598.140137,3471.409912,913.77002,1393.900024,672.72998,2118.340088,375.390015,1803.26001,1936.23999,1130.050049,1135.359985,1204.25,,2.936,2.238,1.721,0.213,43.209999,3676.090088
2015-12-18,20.700001,2005.550049,17128.55078,11404.55957,43911,13024.29981,42936.62891,5156.5,3578.964111,21755.56055,25519.2207,4468.653809,1643.900024,18986.80078,6107.839844,2852.840088,1975.319946,8257.296688,2356.860107,4625.259766,10608.19043,628.22998,495.470001,8608.900391,6052.399902,623.07,,7364.040039,567.940002,5872.919922,9967.639648,4923.080078,4514.830078,3449.01001,896.049988,1375.27002,662.679993,2104.969971,370.230011,1766.319946,1908.300049,1110.73999,1121.02002,1184.079956,,2.91,2.199,1.676,0.175,44.540001,3648.77002
2015-12-21,18.700001,2021.150024,17251.61914,11112.84961,43200,13034.40039,43160.60938,5157.799805,3642.471924,21791.67969,25735.90039,4490.680176,1629.089966,18916.01953,6120.819824,2845.550049,1981.189941,8282.146226,2343.5,4565.169922,10497.76953,628.460022,494.339996,8544.400391,6034.799805,,1295.969971,7415.390137,567.450012,5907.240234,10023.03027,4968.919922,4560.549805,3475.360107,902.969971,1383.930054,667.330017,2107.149902,372.130005,1775.319946,1924.319946,1118.98999,1127.73999,1192.75,,2.926,2.197,1.666,0.153,45.330002,3614.22998
2015-12-22,16.6,2038.969971,17417.26953,11439.48047,43470,13082.90039,43328.71875,5167.700195,3651.76709,21830.01953,25590.65039,4517.567871,1643.26001,18886.69922,6147.970215,2852.969971,1992.560059,8292.716509,2365.040039,4567.600098,10488.75,626.969971,492.809998,8515.799805,6083.100098,,1287.959961,7526.77002,572.5,5971.910156,10112.40039,5001.109863,4589.259766,3479.629883,910.440002,1396.829956,673.849976,2124.090088,374.700012,1790.910034,1943.939941,1128.75,1137.689941,1203.170044,,2.964,2.239,1.706,0.193,45.360001,3614.719971
2015-12-23,15.57,2064.290039,17602.60938,12040.84961,44015,13284.90039,43579.67188,5193.5,3636.089111,22040.58984,25850.30078,4522.653809,1663.51001,,6195.339844,2863.649902,1999.219971,8315.676404,2401.189941,4674.529785,10727.63965,644.390015,502.809998,8705.700195,6241,,1292.930054,7610.490234,581.01001,6040.22998,10276.28027,5045.930176,4624.589844,3543.040039,920.75,1415.439941,681.890015,2177.530029,378.160004,1813.469971,1960.25,1143.050049,1152.819946,1218.459961,,2.998,2.264,1.724,0.19,46.709999,3689.51001
2015-12-24,15.74,2060.98999,17552.16992,,,13309.79981,43528.26953,5256.100098,3612.485107,22138.13086,25838.71094,,,18789.68945,6225.529785,2877.620117,1990.650024,8324.336535,,4663.180176,,,,,6254.600098,,1308.869995,7622.609863,581.02002,6033.129883,10258.54981,5048.490234,4622.77002,3555.060059,918.840027,1416.099976,683.25,2178.649902,379.350006,1808.819946,1961.880005,1141.449951,1154.76001,1217.050049,,2.964,2.243,1.718,0.183,47.810001,3691.709961
2015-12-28,16.91,2056.5,17528.26953,11713.78027,43764,,43396.16016,,3533.779053,21919.61914,26034.13086,4557.35498,1670.72998,18873.34961,6239.990234,2875.320068,1964.060059,8358.466321,2395.469971,4617.950195,10653.91016,640.950012,499.700012,8739.400391,,,1315.040039,7566.700195,582.400024,6018.629883,10217.41016,5040.990234,4621.350098,3525.969971,917.150024,1413.859985,680.380005,2165.929932,377.899994,1807.290039,1953.52002,1138.790039,1148.209961,1213.900024,,2.94,2.225,1.716,0.19,45.779999,3688.399902
2015-12-29,16.08,2078.360107,17720.98047,11698.42969,43654,13245.79981,43391.78125,5315.600098,3563.736084,21999.61914,26079.48047,4569.36084,1685.359985,18982.23047,6292.439941,2888.219971,1966.310059,8293.886427,2396.27002,4701.359863,10860.13965,648.409973,505.700012,8883,6314.600098,,1321.150024,7619.779785,585.109985,6072.069824,10306.61035,5107.939941,4691.080078,3590.100098,927.400024,1424.430054,687.440002,2176.949951,382.600006,1826.660034,1975.420044,1150.469971,1160.52002,1226.390015,,3.041,2.307,1.783,0.215,46.150002,3753.050049
2015-12-30,17.290001,2063.360107,17603.86914,11675.17969,43350,13142.29981,43012.37109,5366.399902,3572.875977,21882.15039,25960.0293,4593.007812,1693.140015,19033.71094,6319.390137,2885.51001,1961.310059,8279.966545,2396.939941,4677.140137,10743.00977,648.960022,505.130005,8818.099609,6274.100098,,1318.170044,7537.399902,584.5,6030.410156,10225.83008,5065.850098,4652.009766,3565.939941,920.77002,1413.109985,680.780029,2162.290039,378.679993,1815.449951,1963.23999,1142.130005,1149.640015,1217.300049,,3.042,2.303,1.799,0.195,45.200001,3734.02002
2015-12-31,18.209999,2043.939941,17425.0293,,,13010,42977.5,5344.600098,3539.181885,21914.40039,26117.53906,,1692.51001,,6324.259766,2882.72998,,8338.035715,,4637.060059,,,,,6242.299805,,1315.219971,7508.709961,577.820007,5978.339844,10143.41992,5007.410156,4593.27002,3540.439941,911.429993,1398.579956,671.73999,2149.149902,375.480011,1799.25,1941.420044,1131.880005,1135.890015,1206.099976,,3.015,2.269,1.758,0.148,45.299999,3700.300049
2016-01-04,20.700001,2012.660034,17148.93945,11517.62012,42141,12927.2002,42113.69922,5322.799805,3296.258057,21327.11914,25623.34961,4525.918945,1653.369995,18450.98047,6240.970215,2835.969971,1918.76001,8114.236551,2348.310059,4522.450195,10283.44043,640.840027,489.170013,8656.299805,6093.399902,,1311.380005,7352.589844,577.47998,5890.290039,10001.55957,4903.089844,4497.859863,3427.669922,896.539978,1379.180054,655.780029,2121.27002,371.619995,1764.719971,1906.939941,1114.859985,1108.619995,1187.130005,,2.99,2.245,1.735,0.155,46.400002,3642.790039
2016-01-05,19.34,2016.709961,17158.66016,11527.21973,42419,12920.09961,42041.67969,5239.200195,3287.710938,21188.7207,25580.33984,4557.821777,1665.699951,18374,6278.100098,2834.22998,1930.530029,8075.08676,2362.72998,4537.629883,10310.09961,629.619995,486.549988,8701.5,6137.200195,,1321.160034,7363.950195,580.969971,5900.509766,10028.05957,4891.430176,4484.180176,3421.169922,897.659973,1380.310059,657.77002,2125.25,368.679993,1770.790039,1910.400024,1116.839966,1110.449951,1189.22998,,3.011,2.248,1.724,0.205,46.18,3653.179932
2016-01-06,20.59,1990.26001,16906.50977,11423.33008,41773,12726.79981,41691.19141,5178,3361.840088,20980.81055,25406.33008,4608.981934,1667.969971,18191.32031,6262.52002,2804.27002,1925.430054,7990.367276,,4480.470215,10214.01953,620.609985,,8613.400391,6073.399902,,1308.939941,7217.049805,580.5,5818.890137,9868.259766,4835.759766,4443.97998,3360.070068,886.780029,1360.829956,650.210022,2099.469971,362.01001,1746.73999,1886.199951,1101.810059,1094.369995,1173.140015,,2.94,2.177,1.65,0.205,46.810001,3613.689941
2016-01-07,24.99,1943.089966,16514.09961,11390.37012,40695,12448.2002,40661.57031,5068.799805,3125.001953,20333.33984,24851.83008,4530.448242,1655.130005,17767.33984,6213.390137,2729.909912,1904.329956,7852.037594,2297.629883,4403.580078,9979.849609,603.919983,475.51001,8449.900391,5954.100098,,1287.630005,6995.390137,577.51001,5689.620117,9650.419922,4689.430176,4305.720215,3222.419922,864.47998,1326.48999,633.919983,2050.780029,352.709991,1708.859985,1835.23999,1075.290039,1064.569946,1144.619995,,2.926,2.153,1.612,0.19,48.459999,3550.709961
2016-01-08,27.01,1922.030029,16346.4502,11305.51953,40612,12445.5,40265.37109,5049.399902,3186.412109,20453.71094,24934.33008,4546.288086,1657.609985,17697.96094,6158.109863,2751.22998,1917.619995,7893.94763,2221.090088,4333.759766,9849.339844,601.119995,471.970001,8257.299805,5912.399902,,,6946.359863,578.820007,5648.660156,9528.769531,4643.629883,4270.779785,3160.209961,855.580017,1308.47998,623.419983,2027.359985,348.679993,1690.540039,1811.75,1063.550049,1046.199951,1131.579956,,2.92,2.13,1.578,0.19,47.099998,3493.97998
2016-01-11,24.299999,1923.670044,16398.57031,10955.9502,39950,12319.29981,40706.89063,4990.700195,3016.704102,19888.5,24825.03906,4465.48291,1637.589966,,6102.830078,2708.850098,1894.839966,7788.397639,2200.98999,4312.740234,9825.070312,591.52002,470.829987,8213.5,5871.799805,,1283.530029,6914.560059,582.210022,5657.5,9527.660156,4637.990234,4283.549805,3052.560059,858.070007,1304,623.099976,2023.829956,350.190002,1691.109985,1809.650024,1063.640015,1041.900024,1131.319946,,2.956,2.158,1.576,0.175,44.380001,3494.139893
2016-01-12,22.469999,1938.680054,16516.2207,10656.58984,39514,12373.90039,41022.73828,4982.200195,3022.861084,19711.75977,24682.0293,4512.526855,1641.369995,17218.96094,6112.350098,2691.780029,1890.859985,7768.42797,2216.709961,4378.75,9985.429688,589.130005,472.420013,8332,5929.200195,,1292.47998,6978.209961,579.48999,5689.589844,9576.530273,4685.919922,4333.720215,3097.399902,865.210022,1309.569946,624.700012,2026.410034,353.390015,1701.650024,1828.050049,1071.280029,1044.699951,1139.060059,,2.882,2.102,1.537,0.21,42.849998,3518.439941
2016-01-13,25.219999,1890.280029,16151.41016,10305.91992,38944,12170.40039,41008.78125,5041.600098,2949.596924,19934.88086,24854.10938,4537.179199,1642.540039,17715.63086,6151.870117,2696.5,1916.280029,7824.587477,2204.050049,4391.939941,9960.959961,591.75,474.230011,8414.799805,5961,,1286.339966,6721.370117,579.01001,5562.209961,9374.230469,4526.060059,4183.120117,2933.100098,844.080017,1274.369995,607.340027,1990.280029,343.619995,1669.72998,1776.209961,1043.969971,1010.190002,1109.390015,,2.848,2.066,1.509,0.215,43.049999,3528.100098
2016-01-14,23.950001,1921.839966,16379.04981,10666.32031,39500,12336,41352.75,4964.100098,3007.648926,19817.41016,24772.9707,4513.181152,1633.439941,17240.94922,6109.290039,2644.570068,1900.01001,7742.85773,2169.899902,4312.890137,9794.200195,577.330017,465.619995,8305.5,5918.200195,,1248.150024,6799.919922,587.419983,5637.5,9516.549805,4615,4272.970215,3051.110107,859.77002,1288.97998,616.340027,2002.390015,348.109985,1698.689941,1808.800049,1060.609985,1025.670044,1127.02002,,2.892,2.098,1.519,0.24,41.52,3455.01001
2016-01-15,27.02,1880.329956,15988.08008,10020.37012,38569,12073.5,40847.69922,4948.5,2900.969971,19520.76953,24455.03906,4523.976074,1628.550049,17147.10938,6169.089844,2630.76001,1878.869995,7761.987558,2113.159912,4210.160156,9545.269531,570.859985,453.369995,8107.100098,5804.100098,,,6689.060059,582.789978,5529.859863,9299.629883,4488.419922,4141.080078,2972.570068,839.890015,1269.829956,608.630005,1949.459961,339.769989,1658.219971,1768.280029,1038.030029,1007.719971,1103.339966,,2.813,2.033,1.453,0.223,41.419998,3384.199951
2016-01-18,,,,9757.120117,37937,11942.2002,40604.78906,4911.799805,2913.836914,19237.44922,24188.36914,4481.275879,1622.640015,16955.57031,6101.439941,2593,1878.449951,7811.157828,2070.77002,4189.569824,9521.849609,563.219971,452.649994,8099.100098,5779.899902,,1246.780029,,,,,,,,,,,,,,,,,,,,,,,,3339.75
2016-01-19,26.049999,1881.329956,16016.01953,9801.269531,38057,12002.2002,40809.25,4955.100098,3007.739014,19635.81055,24479.83984,4491.736816,1629.219971,17048.36914,6124.200195,2638.469971,1889.640015,7854.85741,2114.47998,4272.259766,9664.209961,579.440002,460.899994,8223.799805,5876.799805,,1257.180054,6657.200195,591.869995,5543.560059,9301.75,4476.950195,4147.080078,2908.169922,840.52002,1263.140015,601.590027,1936.630005,337.200012,1655.130005,1760.969971,1037.410034,994.869995,1101.689941,,2.804,2.035,1.471,0.23,38.84,3382.47998
2016-01-20,27.59,1859.329956,15766.74023,9401.05957,37645,11843.09961,40844.41016,4896.899902,2976.694092,18886.30078,24062.03906,4427.984863,1618.829956,16416.18945,6113.720215,2559.77002,1845.449951,7699.09809,2043.400024,4124.950195,9391.639648,552.320007,446.98999,7966.299805,5673.600098,,1230.709961,6625.529785,579.030029,5466.870117,9156.849609,4471.689941,4136.279785,2985.639893,829.780029,1254.930054,603.669983,1914.130005,333.380005,1621.550049,1750.699951,1025.680054,999.309998,1090.51001,,2.76,1.98,1.42,0.253,40.099998,3285.149902
2016-01-21,26.690001,1868.98999,15882.67969,9819.610352,37717,12035.90039,41166.87891,4917.600098,2880.481934,18542.15039,23962.21094,4414.125977,1600.920044,16017.25977,6080.899902,2532.699951,1840.530029,7663.987839,2081.76001,4206.399902,9574.160156,565.820007,453.480011,8035.100098,5773.799805,,1242.26001,6689.970215,578.659973,5502.740234,9226.580078,4472.060059,4142.600098,2920.26001,834.340027,1256.839966,602.200012,1929.209961,333.730011,1637.310059,1749.5,1030.560059,997.340027,1095.150024,,2.8,2.02,1.43,0.273,40.619999,3355.889893
2016-01-22,22.34,1906.900024,16093.50977,10329.90039,38031,12389.59961,41621.30859,4969.600098,2916.562012,19080.50977,24435.66016,4456.744141,1625.209961,16958.5293,6121.609863,2577.090088,1879.430054,7756.157985,2138.899902,4336.689941,9764.879883,590.630005,469.160004,8271.099609,5900,,,6778.540039,589.140015,5580.419922,9426.910156,4591.180176,4259.77002,3013.870117,851.340027,1287.77002,614.969971,1983.079956,341.230011,1652.400024,1785.449951,1052.140015,1020.659973,1118.280029,,2.82,2.048,1.475,0.288,40.919998,3450.98999
2016-01-25,24.15,1877.079956,15885.21973,10396.38965,,12143.2002,41476.35156,5057.100098,2938.514893,19340.14063,24485.94922,4505.788086,1625.209961,17110.91016,6175.240234,2582.639893,1893.430054,7894.127317,2138.889893,4311.330078,9736.150391,584.599976,467.820007,8253.299805,5877,,1250.5,6651.779785,584.039978,5503.919922,9262.990234,4518.490234,4196.529785,2964.199951,838.719971,1261.380005,603.090027,1950.569946,337.440002,1634.130005,1761.420044,1035.160034,997.369995,1099.680054,,2.802,2.022,1.46,0.275,42.09,3436.149902
2016-01-26,22.5,1903.630005,16167.23047,10493.32031,37497,12331.29981,41932.39063,,2749.784912,18860.80078,,4510.467773,1626.660034,16708.90039,6142.149902,2545.610107,1871.689941,7828.647524,2158.360107,4356.810059,9822.75,589.219971,473.869995,8314.5,5911.5,,1251.099976,6815.759766,588.469971,5601.669922,9429.110352,4567.669922,4233.850098,2951.419922,850.030029,1289.780029,617.76001,1992.550049,343.559998,1669.959961,1780.890015,1050.550049,1017.969971,1116.5,,2.781,1.994,1.427,0.3,44.439999,3475.050049
2016-01-27,23.110001,1882.949951,15944.45996,10786.58008,38376,12377.79981,42109.89063,5000.799805,2735.558105,19052.44922,24492.39063,4583.62793,1631.540039,17163.91992,6141.939941,2546.179932,1897.869995,7849.80762,2137.959961,4380.359863,9880.820312,585.01001,471.049988,8322.700195,5990.399902,,1248.199951,6756.120117,589.5,5547.259766,9373.780273,4468.169922,4128.859863,2857.75,839.840027,1276.579956,608.859985,1996.800049,336.75,1646.099976,1758.410034,1038.849976,1002.75,1103.75,,2.79,2.001,1.42,0.3,45.66,3461.090088
2016-01-28,22.42,1893.359985,16069.63965,10883.49023,38630,12591.90039,42393.01953,5028.100098,2655.660889,19195.83008,24469.57031,4602.829102,1634.530029,17041.44922,6149.700195,2562.449951,1906.939941,7905.077481,2129.449951,4322.160156,9639.589844,593.929993,462.839996,8153.299805,5931.799805,,1246.209961,6701.970215,599.190002,5575.970215,9397.790039,4506.680176,4186.060059,2757.429932,847.840027,1276.530029,610.51001,2041.859985,327.529999,1658.439941,1749.180054,1043.339966,1003.27002,1108.219971,,2.791,1.985,1.401,0.318,44.709999,3409.370117
2016-01-29,20.200001,1940.23999,16466.30078,11306.01953,40406,12822.09961,43630.76953,5056.600098,2737.600098,19683.10938,24870.68945,4615.163086,1667.800049,17518.30078,6170.220215,2629.110107,1912.060059,8080.576979,2162.419922,4417.02002,9798.110352,603.359985,469.399994,8319.799805,6083.799805,,,6906.759766,611.349976,5717.759766,9632.709961,4613.950195,4279.169922,2796.469971,868.340027,1317.73999,629.950012,2085.219971,337.679993,1693.939941,1803.170044,1069.780029,1035.380005,1136.839966,,2.758,1.931,1.335,0.3,45.959999,3486.219971
2016-02-01,19.98,1939.380005,16449.17969,11251.84961,40570,12674.40039,,5094.299805,2688.854004,19595.5,24824.83008,4624.634766,,17865.23047,6174.490234,2602.409912,1924.819946,8156.936624,2140.959961,4392.330078,9757.879883,596.619995,466.519989,8311,6060.100098,,1262.439941,6968.830078,616.429993,5736.459961,9616.700195,4620.370117,4286.560059,2810.110107,866.619995,1316.949951,627.840027,2079.100098,336.51001,1691.75,1807.640015,1069.650024,1032.390015,1136.459961,,2.781,1.966,1.383,0.295,47.360001,3488.530029
2016-02-02,21.98,1903.030029,16153.54004,11074.83008,38596,12442.29981,43092.48828,5044,2749.570068,19446.83984,24539,4587.435059,1653.180054,17750.67969,6180.080078,2579.22998,1906.599976,8131.216971,2129.860107,4283.990234,9581.040039,578.159973,459.209991,8197,5922,,1253.680054,6764.160156,618.630005,5638.319824,9413.780273,4516.950195,4193.100098,2727.139893,851.090027,1289.109985,615.169983,2051.300049,324.640015,1669.430054,1761.47998,1048.97998,1008.840027,1114.219971,,2.679,1.864,1.281,0.33,46.25,3434.800049
2016-02-03,21.65,1912.530029,16336.66016,11121.40039,39589,12593,43257.53906,4930.799805,2739.24707,18991.58984,24223.32031,4596.10791,1633.300049,17191.25,6133.379883,2550.73999,1890.670044,8062.979815,2092.090088,4226.959961,9434.820312,579.570007,454.51001,8123.700195,5837.100098,,1242.910034,6834.759766,626.640015,5702.589844,9495.209961,4504.240234,4171.970215,2760.97998,854.599976,1297.569946,616.690002,2083.459961,327.950012,1694.390015,1777.869995,1054.439941,1010.299988,1119.709961,,2.705,1.881,1.273,0.333,50.02,3375.429932
2016-02-04,21.84,1915.449951,16416.58008,11421.99023,40822,12774.5,43751.92969,5029.299805,2781.022949,19183.08984,24338.42969,4665.816895,1656.77002,17044.99023,6137.709961,2558.48999,1916.26001,,2113.899902,4228.529785,9393.360352,596.48999,461.549988,8003.399902,5898.799805,,1246.390015,7051.25,622.070007,5757.549805,9534.30957,4509.560059,4167.77002,2768.76001,854.909973,1306.97998,619.780029,2075.540039,332.390015,1703.459961,1785.449951,1056.869995,1014.789978,1122.459961,,2.7,1.864,1.25,0.283,52.619999,3348.419922
2016-02-05,23.379999,1880.050049,16204.96973,11400.33984,40592,12764,43229.67188,5025.600098,2763.491943,19288.16992,24616.9707,4798.945801,1662.459961,16819.58984,6153.799805,2623.209961,1917.790039,,2129.939941,4200.669922,9286.230469,605.320007,460.220001,7960.100098,5848.100098,,,6942.819824,624.619995,5697.22998,9390.360352,4363.140137,4024.469971,2679.360107,839.77002,1279.319946,605.159973,2046.290039,320.859985,1686.369995,1735.02002,1036,985.619995,1099.560059,,2.682,1.848,1.25,0.278,55.299999,3305.689941
2016-02-08,26,1853.439941,16027.04981,,,12535.40039,42774.85156,5022.100098,,,24287.41992,,,17004.30078,6101.97998,,,,2026.400024,4066.310059,8979.360352,581.190002,440.450012,7759.200195,5689.399902,,1216.109985,6924.310059,622.950012,5655.939941,9231.330078,4283.75,3960.669922,2593.550049,832.169983,1256.339966,599.73999,2038.339966,312.390015,1679.76001,1697.420044,1019.72998,969.340027,1082.22998,,2.56,1.735,1.15,0.26,56.779999,3191.550049
